Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
167	1	1	2	35	31	Sample	50	27029.205584	34987.058458	7957.852874	392684	49022	167
168	1	1	2	36	31	Sample	25	17739.607814	24965.118159	7225.510345	402844	49022	168
169	1	1	2	37	31	Sample	12.5	8929.093309	15854.320896	6925.227586	413258	49022	169
170	1	1	2	38	31	Sample	6.25	4511.744553	11594.238806	7082.494253	423418	49022	170
171	1	1	2	39	32	Sample	100	23544.494982	31122.449005	7577.954023	434086	49022	171
172	1	1	2	40	32	Sample	50	12556.921427	19654.024876	7097.103448	444500	49022	172
173	1	1	2	41	32	Sample	25	6060.184723	12666.207711	6606.022989	454914	49022	173
174	1	1	2	42	32	Sample	12.5	2686.391937	9288.014925	6601.622989	465328	49022	174
175	1	1	2	43	32	Sample	6.25	1288.729036	8475.322139	7186.593103	474726	49276	175
176	1	1	2	44	1060	PosCtrl	50	31104.036567	39987.103234	8883.066667	485902	49022	176
177	1	1	2	45	33	Sample	100	36748.077912	45296.133085	8548.055172	496316	49022	177
178	1	1	2	46	33	Sample	50	23254.560285	30979.718905	7725.158621	506984	49022	178
179	1	1	2	47	33	Sample	25	14477.977483	21634.506219	7156.528736	517144	49022	179
180	1	1	2	48	33	Sample	12.5	6682.117422	13573.926617	6891.809195	527558	49022	180
181	1	1	2	49	33	Sample	6.25	3744.904023	10649.083333	6904.17931	537464	49022	181
182	1	1	2	50	34	Sample	100	29219.424327	36995.169154	7775.744828	548132	49022	182
183	1	1	2	51	34	Sample	50	17663.686456	25252.700249	7589.013793	558800	48768	183
184	1	1	2	52	34	Sample	25	9347.069789	16523.616915	7176.547126	569214	48768	184
185	1	1	2	53	34	Sample	12.5	4772.057008	11368.236318	6596.17931	579628	48768	185
186	1	1	2	54	34	Sample	6.25	2199.780228	9286.118159	7086.337931	589280	49022	186
187	1	1	2	55	1061	PosCtrl	50	31423.308604	40377.264925	8953.956322	600202	49022	187
188	1	1	2	56	35	Sample	100	34498.778967	42787.298507	8288.51954	610870	49022	188
189	1	1	2	57	35	Sample	50	21368.115826	28997.481343	7629.365517	621284	49022	189
