Order	Main.Row	Main.Col	Sub.Row	Sub.Col	Series.Id	Spot.Type	Dilution	Net.Value	Raw.Value	Background.Value	Spot.X.Position	Spot.Y.Position	Original.Order
4086	1	1	31	126	743	Sample	6.25	35.213278	6035.781095	6000.567816	1338326	347980	4086
4087	1	1	31	127	744	Sample	100	14299.428924	20767.835821	6468.406897	1349248	347472	4087
4088	1	1	31	128	744	Sample	50	3889.461134	10025.396766	6135.935632	1359916	347472	4088
4089	1	1	31	129	744	Sample	25	1447.119772	7318.715174	5871.595402	1370330	347726	4089
4090	1	1	31	130	744	Sample	12.5	675.244139	6590.2699	5915.025761	1380998	347726	4090
4091	1	1	31	131	744	Sample	6.25	265.16393	6224.630597	5959.466667	1390142	347726	4091
4092	1	1	31	132	1128	PosCtrl	25	1070.297675	6865.272388	5794.974713	1401064	347472	4092
4093	1	1	32	1	745	Sample	100	6437.549563	13432.880597	6995.331034	39624	359156	4093
4094	1	1	32	2	745	Sample	50	2376.211872	9274.671642	6898.45977	50292	359156	4094
4095	1	1	32	3	745	Sample	25	830.807626	7511.449005	6680.641379	60960	359410	4095
4096	1	1	32	4	745	Sample	12.5	164.688437	6987.559701	6822.871264	70358	358140	4096
4097	1	1	32	5	745	Sample	6.25	69.92847	7051.64801	6981.71954	81026	359156	4097
4098	1	1	32	6	746	Sample	100	3521.176085	10538.139303	7016.963218	91694	359410	4098
4099	1	1	32	7	746	Sample	50	1133.889149	8165.190299	7031.301149	102362	359410	4099
4100	1	1	32	8	746	Sample	25	626.836276	7801.523632	7174.687356	112776	359156	4100
4101	1	1	32	9	746	Sample	12.5	254.372414	7148	6893.627586	123190	359156	4101
4102	1	1	32	10	746	Sample	6.25	-8.995582	7157.74005	7166.735632	133350	359156	4102
4103	1	1	32	11	1117	PosCtrl	50	7141.296363	14847.997512	7706.701149	143256	359410	4103
4104	1	1	32	12	747	Sample	100	11936.949417	19564.257463	7627.308046	154178	358648	4104
4105	1	1	32	13	747	Sample	50	4048.689381	11403.572139	7354.882759	164592	358902	4105
4106	1	1	32	14	747	Sample	25	1643.195411	8733.409204	7090.213793	175260	358902	4106
4107	1	1	32	15	747	Sample	12.5	684.747864	7972.191542	7287.443678	186182	359156	4107
4108	1	1	32	16	747	Sample	6.25	196.880528	7446.273632	7249.393103	196342	359156	4108
4109	1	1	32	17	748	Sample	100	5422.896449	12867.089552	7444.193103	205994	359156	4109
4110	1	1	32	18	748	Sample	50	1864.71508	9200.547264	7335.832184	216662	359156	4110
4111	1	1	32	19	748	Sample	25	844.682887	7969.804726	7125.121839	226822	359156	4111
4112	1	1	32	20	748	Sample	12.5	469.923572	7540.325871	7070.402299	236474	359156	4112
